time,V(vin_12v),V(vsense_adc),V(vsense_raw)
1.855499999999990e-02,1.500000000000000e+01,3.139601303772712e+00,3.141819427020276e+00
1.856499999999990e-02,1.500000000000000e+01,3.140071000142922e+00,3.142268022775341e+00
1.857499999999990e-02,1.500000000000000e+01,3.140536228374423e+00,3.142712351118126e+00
1.858499999999990e-02,1.500000000000000e+01,3.140997030971831e+00,3.143152452643772e+00
1.859499999999990e-02,1.500000000000000e+01,3.141453450035422e+00,3.143588367561244e+00
1.860499999999990e-02,1.500000000000000e+01,3.141905527264979e+00,3.144020135697008e+00
1.861499999999990e-02,1.500000000000000e+01,3.142353303963604e+00,3.144447796498667e+00
1.862499999999990e-02,1.500000000000000e+01,3.142796821041490e+00,3.144871389038565e+00
1.863499999999989e-02,1.500000000000000e+01,3.143236119019657e+00,3.145290952017358e+00
1.864499999999989e-02,1.500000000000000e+01,3.143671238033655e+00,3.145706523767552e+00
1.865499999999989e-02,1.500000000000000e+01,3.144102217837235e+00,3.146118142256998e+00
1.866499999999989e-02,1.500000000000000e+01,3.144529097805974e+00,3.146525845092369e+00
1.867499999999989e-02,1.500000000000000e+01,3.144951916940878e+00,3.146929669522593e+00
1.868499999999989e-02,1.500000000000000e+01,3.145370713871943e+00,3.147329652442251e+00
1.869499999999989e-02,1.500000000000000e+01,3.145785526861684e+00,3.147725830394958e+00
1.870499999999989e-02,1.500000000000000e+01,3.146196393808633e+00,3.148118239576692e+00
1.871499999999989e-02,1.500000000000000e+01,3.146603352250798e+00,3.148506915839106e+00
1.872499999999989e-02,1.500000000000000e+01,3.147006439369096e+00,3.148891894692805e+00
1.873499999999989e-02,1.500000000000000e+01,3.147405691990749e+00,3.149273211310584e+00
1.874499999999989e-02,1.500000000000000e+01,3.147801146592646e+00,3.149650900530648e+00
1.875499999999989e-02,1.500000000000000e+01,3.148192839304678e+00,3.150024996859791e+00
1.876499999999989e-02,1.500000000000000e+01,3.148580805913040e+00,3.150395534476550e+00
1.877499999999989e-02,1.500000000000000e+01,3.148965081863500e+00,3.150762547234329e+00
1.878499999999989e-02,1.500000000000000e+01,3.149345702264635e+00,3.151126068664490e+00
1.879499999999989e-02,1.500000000000000e+01,3.149722701891041e+00,3.151486131979417e+00
1.880499999999989e-02,1.500000000000000e+01,3.150096115186510e+00,3.151842770075548e+00
1.881499999999989e-02,1.500000000000000e+01,3.150465976267173e+00,3.152196015536387e+00
1.882499999999989e-02,1.500000000000000e+01,3.150832318924625e+00,3.152545900635475e+00
1.883499999999989e-02,1.500000000000000e+01,3.151195176629006e+00,3.152892457339340e+00
1.884499999999989e-02,1.500000000000000e+01,3.151554582532058e+00,3.153235717310420e+00
1.885499999999989e-02,1.500000000000000e+01,3.151910569470159e+00,3.153575711909950e+00
1.886499999999989e-02,1.500000000000000e+01,3.152263169967319e+00,3.153912472200835e+00
1.887499999999988e-02,1.500000000000000e+01,3.152612416238152e+00,3.154246028950481e+00
1.888499999999988e-02,1.500000000000000e+01,3.152958340190823e+00,3.154576412633612e+00
1.889499999999988e-02,1.500000000000000e+01,3.153300973429958e+00,3.154903653435049e+00
1.890499999999988e-02,1.500000000000000e+01,3.153640347259534e+00,3.155227781252473e+00
1.891499999999988e-02,1.500000000000000e+01,3.153976492685740e+00,3.155548825699150e+00
1.892499999999988e-02,1.500000000000000e+01,3.154309440419807e+00,3.155866816106642e+00
1.893499999999988e-02,1.500000000000000e+01,3.154639220880817e+00,3.156181781527487e+00
1.894499999999988e-02,1.500000000000000e+01,3.154965864198479e+00,3.156493750737847e+00
1.895499999999988e-02,1.500000000000000e+01,3.155289400215885e+00,3.156802752240144e+00
1.896499999999988e-02,1.500000000000000e+01,3.155609858492233e+00,3.157108814265663e+00
1.897499999999988e-02,1.500000000000000e+01,3.155927268305532e+00,3.157411964777126e+00
1.898499999999988e-02,1.500000000000000e+01,3.156241658655273e+00,3.157712231471254e+00
1.899499999999988e-02,1.500000000000000e+01,3.156553058265080e+00,3.158009641781292e+00
1.900499999999988e-02,1.500000000000000e+01,3.156861495585332e+00,3.158304222879518e+00
1.901499999999988e-02,1.500000000000000e+01,3.157166998795771e+00,3.158596001679725e+00
1.902499999999988e-02,1.500000000000000e+01,3.157469595808065e+00,3.158885004839679e+00
1.903499999999988e-02,1.500000000000000e+01,3.157769314268362e+00,3.159171258763557e+00
1.904499999999988e-02,1.500000000000000e+01,3.158066181559822e+00,3.159454789604357e+00
1.905499999999988e-02,1.500000000000000e+01,3.158360224805110e+00,3.159735623266288e+00
1.906499999999988e-02,1.500000000000000e+01,3.158651470868879e+00,3.160013785407136e+00
1.907499999999988e-02,1.500000000000000e+01,3.158939946360224e+00,3.160289301440609e+00
1.908499999999988e-02,1.500000000000000e+01,3.159225677635110e+00,3.160562196538661e+00
1.909499999999988e-02,1.500000000000000e+01,3.159508690798785e+00,3.160832495633788e+00
1.910499999999988e-02,1.500000000000000e+01,3.159789011708162e+00,3.161100223421307e+00
1.911499999999988e-02,1.500000000000000e+01,3.160066665974179e+00,3.161365404361614e+00
1.912499999999987e-02,1.500000000000000e+01,3.160341678964146e+00,3.161628062682417e+00
1.913499999999987e-02,1.500000000000000e+01,3.160614075804056e+00,3.161888222380952e+00
1.914499999999987e-02,1.500000000000000e+01,3.160883881380883e+00,3.162145907226170e+00
1.915499999999987e-02,1.500000000000000e+01,3.161151120344854e+00,3.162401140760914e+00
1.916499999999987e-02,1.500000000000000e+01,3.161415817111707e+00,3.162653946304070e+00
1.917499999999987e-02,1.500000000000000e+01,3.161677995864912e+00,3.162904346952692e+00
1.918499999999987e-02,1.500000000000000e+01,3.161937680557890e+00,3.163152365584118e+00
1.919499999999987e-02,1.500000000000000e+01,3.162194894916196e+00,3.163398024858057e+00
1.920499999999987e-02,1.500000000000000e+01,3.162449662439688e+00,3.163641347218662e+00
1.921499999999987e-02,1.500000000000000e+01,3.162702006404673e+00,3.163882354896574e+00
1.922499999999987e-02,1.500000000000000e+01,3.162951949866037e+00,3.164121069910965e+00
1.923499999999987e-02,1.500000000000000e+01,3.163199515659346e+00,3.164357514071536e+00
1.924499999999987e-02,1.500000000000000e+01,3.163444726402938e+00,3.164591708980520e+00
1.925499999999987e-02,1.500000000000000e+01,3.163687604499984e+00,3.164823676034650e+00
1.926499999999987e-02,1.500000000000000e+01,3.163928172140541e+00,3.165053436427117e+00
1.927499999999987e-02,1.500000000000000e+01,3.164166451303573e+00,3.165281011149503e+00
1.928499999999987e-02,1.500000000000000e+01,3.164402463758962e+00,3.165506420993702e+00
1.929499999999987e-02,1.500000000000000e+01,3.164636231069500e+00,3.165729686553820e+00
1.930499999999987e-02,1.500000000000000e+01,3.164867774592851e+00,3.165950828228050e+00
1.931499999999987e-02,1.500000000000000e+01,3.165097115483513e+00,3.166169866220546e+00
1.932499999999987e-02,1.500000000000000e+01,3.165324274694741e+00,3.166386820543261e+00
1.933499999999987e-02,1.500000000000000e+01,3.165549272980467e+00,3.166601711017778e+00
1.934499999999987e-02,1.500000000000000e+01,3.165772130897193e+00,3.166814557277120e+00
1.935499999999987e-02,1.500000000000000e+01,3.165992868805873e+00,3.167025378767547e+00
1.936499999999986e-02,1.500000000000000e+01,3.166211506873769e+00,3.167234194750327e+00
1.937499999999986e-02,1.500000000000000e+01,3.166428065076296e+00,3.167441024303501e+00
1.938499999999986e-02,1.500000000000000e+01,3.166642563198846e+00,3.167645886323623e+00
1.939499999999986e-02,1.500000000000000e+01,3.166855020838596e+00,3.167848799527488e+00
1.940499999999986e-02,1.500000000000000e+01,3.167065457406300e+00,3.168049782453841e+00
1.941499999999986e-02,1.500000000000000e+01,3.167273892128060e+00,3.168248853465073e+00
1.942499999999986e-02,1.500000000000000e+01,3.167480344047083e+00,3.168446030748894e+00
1.943499999999986e-02,1.500000000000000e+01,3.167684832025421e+00,3.168641332319999e+00
1.944499999999986e-02,1.500000000000000e+01,3.167887374745695e+00,3.168834776021710e+00
1.945499999999986e-02,1.500000000000000e+01,3.168087990712803e+00,3.169026379527614e+00
1.946499999999986e-02,1.500000000000000e+01,3.168286698255607e+00,3.169216160343169e+00
1.947499999999986e-02,1.500000000000000e+01,3.168483515528612e+00,3.169404135807305e+00
1.948499999999986e-02,1.500000000000000e+01,3.168678460513620e+00,3.169590323094012e+00
1.949499999999986e-02,1.500000000000000e+01,3.168871551021377e+00,3.169774739213908e+00
1.950499999999986e-02,1.500000000000000e+01,3.169062804693198e+00,3.169957401015788e+00
1.951499999999986e-02,1.500000000000000e+01,3.169252239002577e+00,3.170138325188170e+00
1.952499999999986e-02,1.500000000000000e+01,3.169439871256791e+00,3.170317528260819e+00
1.953499999999986e-02,1.500000000000000e+01,3.169625718598471e+00,3.170495026606251e+00
1.954499999999986e-02,1.500000000000000e+01,3.169809798007177e+00,3.170670836441237e+00
1.955499999999986e-02,1.500000000000000e+01,3.169992126300941e+00,3.170844973828277e+00
1.956499999999986e-02,1.500000000000000e+01,3.170172720137812e+00,3.171017454677075e+00
1.957499999999986e-02,1.500000000000000e+01,3.170351596017372e+00,3.171188294745987e+00
1.958499999999986e-02,1.500000000000000e+01,3.170528770282246e+00,3.171357509643461e+00
1.959499999999986e-02,1.500000000000000e+01,3.170704259119595e+00,3.171525114829468e+00
1.960499999999986e-02,1.500000000000000e+01,3.170878078562592e+00,3.171691125616908e+00
1.961499999999985e-02,1.500000000000000e+01,3.171050244491892e+00,3.171855557173013e+00
1.962499999999985e-02,1.500000000000000e+01,3.171220772637080e+00,3.172018424520734e+00
1.963499999999985e-02,1.500000000000000e+01,3.171389678578105e+00,3.172179742540107e+00
1.964499999999985e-02,1.500000000000000e+01,3.171556977746712e+00,3.172339525969622e+00
1.965499999999985e-02,1.500000000000000e+01,3.171722685427842e+00,3.172497789407560e+00
1.966499999999985e-02,1.500000000000000e+01,3.171886816761033e+00,3.172654547313332e+00
1.967499999999985e-02,1.500000000000000e+01,3.172049386741807e+00,3.172809814008800e+00
1.968499999999985e-02,1.500000000000000e+01,3.172210410223035e+00,3.172963603679587e+00
1.969499999999985e-02,1.500000000000000e+01,3.172369901916291e+00,3.173115930376365e+00
1.970499999999985e-02,1.500000000000000e+01,3.172527876393206e+00,3.173266808016149e+00
1.971499999999985e-02,1.500000000000000e+01,3.172684348086791e+00,3.173416250383563e+00
1.972499999999985e-02,1.500000000000000e+01,3.172839331292759e+00,3.173564271132100e+00
1.973499999999985e-02,1.500000000000000e+01,3.172992840170830e+00,3.173710883785370e+00
1.974499999999985e-02,1.500000000000000e+01,3.173144888746025e+00,3.173856101738333e+00
1.975499999999985e-02,1.500000000000000e+01,3.173295490909948e+00,3.173999938258528e+00
1.976499999999985e-02,1.500000000000000e+01,3.173444660422054e+00,3.174142406487281e+00
1.977499999999985e-02,1.500000000000000e+01,3.173592410910907e+00,3.174283519440908e+00
1.978499999999985e-02,1.500000000000000e+01,3.173738755875426e+00,3.174423290011902e+00
1.979499999999985e-02,1.500000000000000e+01,3.173883708686113e+00,3.174561730970111e+00
1.980499999999985e-02,1.500000000000000e+01,3.174027282586285e+00,3.174698854963908e+00
1.981499999999985e-02,1.500000000000000e+01,3.174169490693272e+00,3.174834674521342e+00
1.982499999999985e-02,1.500000000000000e+01,3.174310345999625e+00,3.174969202051286e+00
1.983499999999985e-02,1.500000000000000e+01,3.174449861374298e+00,3.175102449844572e+00
1.984499999999985e-02,1.500000000000000e+01,3.174588049563824e+00,3.175234430075106e+00
1.985499999999984e-02,1.500000000000000e+01,3.174724923193482e+00,3.175365154800990e+00
1.986499999999984e-02,1.500000000000000e+01,3.174860494768447e+00,3.175494635965619e+00
1.987499999999984e-02,1.500000000000000e+01,3.174994776674936e+00,3.175622885398771e+00
1.988499999999984e-02,1.500000000000000e+01,3.175127781181338e+00,3.175749914817691e+00
1.989499999999984e-02,1.500000000000000e+01,3.175259520439335e+00,3.175875735828158e+00
1.990499999999984e-02,1.500000000000000e+01,3.175390006485011e+00,3.176000359925550e+00
1.991499999999984e-02,1.500000000000000e+01,3.175519251239954e+00,3.176123798495887e+00
1.992499999999984e-02,1.500000000000000e+01,3.175647266512343e+00,3.176246062816882e+00
1.993499999999984e-02,1.500000000000000e+01,3.175774063998030e+00,3.176367164058960e+00
1.994499999999984e-02,1.500000000000000e+01,3.175899655281604e+00,3.176487113286286e+00
1.995499999999984e-02,1.500000000000000e+01,3.176024051837454e+00,3.176605921457773e+00
1.996499999999984e-02,1.500000000000000e+01,3.176147265030813e+00,3.176723599428084e+00
1.997499999999984e-02,1.500000000000000e+01,3.176269306118801e+00,3.176840157948625e+00
1.998499999999984e-02,1.500000000000000e+01,3.176390186251449e+00,3.176955607668521e+00
1.999499999999984e-02,1.500000000000000e+01,3.176509916472719e+00,3.177069959135600e+00
2.000499999999984e-02,1.500000000000000e+01,3.176628507721517e+00,3.177183222797345e+00
2.001499999999984e-02,1.500000000000000e+01,3.176745970832686e+00,3.177295409001858e+00
2.002499999999984e-02,1.500000000000000e+01,3.176862316538001e+00,3.177406527998798e+00
2.003499999999984e-02,1.500000000000000e+01,3.176977555467146e+00,3.177516589940323e+00
2.004499999999984e-02,1.500000000000000e+01,3.177091698148688e+00,3.177625604882015e+00
2.005499999999984e-02,1.500000000000000e+01,3.177204755011036e+00,3.177733582783798e+00
2.006499999999984e-02,1.500000000000000e+01,3.177316736383399e+00,3.177840533510851e+00
2.007499999999984e-02,1.500000000000000e+01,3.177427652496721e+00,3.177946466834505e+00
2.008499999999984e-02,1.500000000000000e+01,3.177537513484624e+00,3.178051392433139e+00
2.009499999999984e-02,1.500000000000000e+01,3.177646329384330e+00,3.178155319893063e+00
2.010499999999983e-02,1.500000000000000e+01,3.177754110137579e+00,3.178258258709396e+00
2.011499999999983e-02,1.500000000000000e+01,3.177860865591535e+00,3.178360218286927e+00
2.012499999999983e-02,1.500000000000000e+01,3.177966605499692e+00,3.178461207940986e+00
2.013499999999983e-02,1.500000000000000e+01,3.178071339522756e+00,3.178561236898281e+00
2.014499999999983e-02,1.500000000000000e+01,3.178175077229536e+00,3.178660314297752e+00
2.015499999999983e-02,1.500000000000000e+01,3.178277828097812e+00,3.178758449191401e+00
2.016499999999983e-02,1.500000000000000e+01,3.178379601515204e+00,3.178855650545118e+00
2.017499999999983e-02,1.500000000000000e+01,3.178480406780031e+00,3.178951927239506e+00
2.018499999999983e-02,1.500000000000000e+01,3.178580253102158e+00,3.179047288070684e+00
2.019499999999983e-02,1.500000000000000e+01,3.178679149603836e+00,3.179141741751098e+00
2.020499999999983e-02,1.500000000000000e+01,3.178777105320540e+00,3.179235296910314e+00
2.021499999999983e-02,1.500000000000000e+01,3.178874129201793e+00,3.179327962095805e+00
2.022499999999983e-02,1.500000000000000e+01,3.178970230111979e+00,3.179419745773732e+00
2.023499999999983e-02,1.500000000000000e+01,3.179065416831160e+00,3.179510656329724e+00
2.024499999999983e-02,1.500000000000000e+01,3.179159698055875e+00,3.179600702069636e+00
2.025499999999983e-02,1.500000000000000e+01,3.179253082399931e+00,3.179689891220308e+00
2.026499999999983e-02,1.500000000000000e+01,3.179345578395197e+00,3.179778231930325e+00
2.027499999999983e-02,1.500000000000000e+01,3.179437194492377e+00,3.179865732270752e+00
2.028499999999983e-02,1.500000000000000e+01,3.179527939061787e+00,3.179952400235877e+00
2.029499999999983e-02,1.500000000000000e+01,3.179617820394117e+00,3.180038243743939e+00
2.030499999999983e-02,1.500000000000000e+01,3.179706846701189e+00,3.180123270637852e+00
2.031499999999983e-02,1.500000000000000e+01,3.179795026116707e+00,3.180207488685924e+00
2.032499999999983e-02,1.500000000000000e+01,3.179882366697002e+00,3.180290905582562e+00
2.033499999999983e-02,1.500000000000000e+01,3.179968876421764e+00,3.180373528948978e+00
2.034499999999983e-02,1.500000000000000e+01,3.180054563194775e+00,3.180455366333885e+00
2.035499999999982e-02,1.500000000000000e+01,3.180139434844631e+00,3.180536425214186e+00
2.036499999999982e-02,1.500000000000000e+01,3.180223499125456e+00,3.180616712995660e+00
2.037499999999982e-02,1.500000000000000e+01,3.180306763717607e+00,3.180696237013632e+00
2.038499999999982e-02,1.500000000000000e+01,3.180389236228382e+00,3.180775004533650e+00
2.039499999999982e-02,1.500000000000000e+01,3.180470924192711e+00,3.180853022752147e+00
2.040499999999982e-02,1.500000000000000e+01,3.180551835073847e+00,3.180930298797094e+00
2.041499999999982e-02,1.500000000000000e+01,3.180631976264043e+00,3.181006839728658e+00
2.042499999999982e-02,1.500000000000000e+01,3.180711355085236e+00,3.181082652539843e+00
2.043499999999982e-02,1.500000000000000e+01,3.180789978789706e+00,3.181157744157129e+00
2.044499999999982e-02,1.500000000000000e+01,3.180867854560746e+00,3.181232121441108e+00
2.045499999999982e-02,1.500000000000000e+01,3.180944989513315e+00,3.181305791187106e+00
2.046499999999982e-02,1.500000000000000e+01,3.181021390694687e+00,3.181378760125806e+00
2.047499999999982e-02,1.500000000000000e+01,3.181097065085099e+00,3.181451034923865e+00
2.048499999999982e-02,1.500000000000000e+01,3.181172019598386e+00,3.181522622184521e+00
2.049499999999982e-02,1.500000000000000e+01,3.181246261082610e+00,3.181593528448195e+00
2.050499999999982e-02,1.500000000000000e+01,3.181319796320692e+00,3.181663760193091e+00
2.051499999999982e-02,1.500000000000000e+01,3.181392632031027e+00,3.181733323835788e+00
2.052499999999982e-02,1.500000000000000e+01,3.181464774868099e+00,3.181802225731824e+00
2.053499999999982e-02,1.500000000000000e+01,3.181536231423088e+00,3.181870472176278e+00
2.054499999999982e-02,1.500000000000000e+01,3.181607008224476e+00,3.181938069404345e+00
2.055499999999982e-02,1.500000000000000e+01,3.181677111738638e+00,3.182005023591907e+00
2.056499999999982e-02,1.500000000000000e+01,3.181746548370438e+00,3.182071340856095e+00
2.057499999999982e-02,1.500000000000000e+01,3.181815324463809e+00,3.182137027255848e+00
2.058499999999982e-02,1.500000000000000e+01,3.181883446302337e+00,3.182202088792469e+00
2.059499999999981e-02,1.500000000000000e+01,3.181950920109833e+00,3.182266531410169e+00
2.060499999999981e-02,1.500000000000000e+01,3.182017752050901e+00,3.182330360996616e+00
2.061499999999981e-02,1.500000000000000e+01,3.182083948231504e+00,3.182393583383466e+00
2.062499999999981e-02,1.500000000000000e+01,3.182149514699518e+00,3.182456204346904e+00
2.063499999999981e-02,1.500000000000000e+01,3.182214457445290e+00,3.182518229608164e+00
2.064499999999981e-02,1.500000000000000e+01,3.182278782402177e+00,3.182579664834056e+00
2.065499999999981e-02,1.500000000000000e+01,3.182342495447097e+00,3.182640515637482e+00
2.066499999999981e-02,1.500000000000000e+01,3.182405602401061e+00,3.182700787577949e+00
2.067499999999981e-02,1.500000000000000e+01,3.182468109029705e+00,3.182760486162080e+00
2.068499999999981e-02,1.500000000000000e+01,3.182530021043818e+00,3.182819616844113e+00
2.069499999999981e-02,1.500000000000000e+01,3.182591344099863e+00,3.182878185026399e+00
2.070499999999981e-02,1.500000000000000e+01,3.182652083800495e+00,3.182936196059899e+00
2.071499999999981e-02,1.500000000000000e+01,3.182712245695070e+00,3.182993655244672e+00
2.072499999999981e-02,1.500000000000000e+01,3.182771835280155e+00,3.183050567830356e+00
2.073499999999981e-02,1.500000000000000e+01,3.182830858000028e+00,3.183106939016652e+00
2.074499999999981e-02,1.500000000000000e+01,3.182889319247181e+00,3.183162773953798e+00
2.075499999999981e-02,1.500000000000000e+01,3.182947224362802e+00,3.183218077743037e+00
2.076499999999981e-02,1.500000000000000e+01,3.183004578637274e+00,3.183272855437085e+00
2.077499999999981e-02,1.500000000000000e+01,3.183061387310651e+00,3.183327112040593e+00
2.078499999999981e-02,1.500000000000000e+01,3.183117655573140e+00,3.183380852510604e+00
2.079499999999981e-02,1.500000000000000e+01,3.183173388565574e+00,3.183434081757004e+00
2.080499999999981e-02,1.500000000000000e+01,3.183228591379883e+00,3.183486804642973e+00
2.081499999999981e-02,1.500000000000000e+01,3.183283269059558e+00,3.183539025985429e+00
2.082499999999981e-02,1.500000000000000e+01,3.183337426600113e+00,3.183590750555466e+00
2.083499999999981e-02,1.500000000000000e+01,3.183391068949538e+00,3.183641983078794e+00
2.084499999999980e-02,1.500000000000000e+01,3.183444201008756e+00,3.183692728236165e+00
2.085499999999980e-02,1.500000000000000e+01,3.183496827632069e+00,3.183742990663808e+00
2.086499999999980e-02,1.500000000000000e+01,3.183548953627598e+00,3.183792774953843e+00
2.087499999999980e-02,1.500000000000000e+01,3.183600583757728e+00,3.183842085654709e+00
2.088499999999980e-02,1.500000000000000e+01,3.183651722739537e+00,3.183890927271578e+00
2.089499999999980e-02,1.500000000000000e+01,3.183702375245234e+00,3.183939304266760e+00
2.090499999999980e-02,1.500000000000000e+01,3.183752545902581e+00,3.183987221060122e+00
2.091499999999980e-02,1.500000000000000e+01,3.183802239295315e+00,3.184034682029484e+00
2.092499999999980e-02,1.500000000000000e+01,3.183851459963571e+00,3.184081691511015e+00
2.093499999999980e-02,1.500000000000000e+01,3.183900212404293e+00,3.184128253799642e+00
2.094499999999980e-02,1.500000000000000e+01,3.183948501071646e+00,3.184174373149432e+00
2.095499999999980e-02,1.500000000000000e+01,3.183996330377426e+00,3.184220053773982e+00
2.096499999999980e-02,1.500000000000000e+01,3.184043704691458e+00,3.184265299846811e+00
2.097499999999980e-02,1.500000000000000e+01,3.184090628341997e+00,3.184310115501730e+00
2.098499999999980e-02,1.500000000000000e+01,3.184137105616127e+00,3.184354504833230e+00
2.099499999999980e-02,1.500000000000000e+01,3.184183140760147e+00,3.184398471896850e+00
2.100499999999980e-02,1.500000000000000e+01,3.184228737979963e+00,3.184442020709551e+00
2.101499999999980e-02,1.500000000000000e+01,3.184273901441473e+00,3.184485155250079e+00
2.102499999999980e-02,1.500000000000000e+01,3.184318635270940e+00,3.184527879459333e+00
2.103499999999980e-02,1.500000000000000e+01,3.184362943555378e+00,3.184570197240722e+00
2.104499999999980e-02,1.500000000000000e+01,3.184406830342924e+00,3.184612112460521e+00
2.105499999999980e-02,1.500000000000000e+01,3.184450299643202e+00,3.184653628948229e+00
2.106499999999980e-02,1.500000000000000e+01,3.184493355427695e+00,3.184694750496913e+00
2.107499999999980e-02,1.500000000000000e+01,3.184536001630105e+00,3.184735480863559e+00
2.108499999999979e-02,1.500000000000000e+01,3.184578242146716e+00,3.184775823769413e+00
2.109499999999979e-02,1.500000000000000e+01,3.184620080836744e+00,3.184815782900321e+00
2.110499999999979e-02,1.500000000000000e+01,3.184661521522695e+00,3.184855361907065e+00
2.111499999999979e-02,1.500000000000000e+01,3.184702567990710e+00,3.184894564405701e+00
2.112499999999979e-02,1.500000000000000e+01,3.184743223990917e+00,3.184933393977883e+00
2.113499999999979e-02,1.500000000000000e+01,3.184783493237767e+00,3.184971854171195e+00
2.114499999999979e-02,1.500000000000000e+01,3.184823379410374e+00,3.185009948499473e+00
2.115499999999979e-02,1.500000000000000e+01,3.184862886152859e+00,3.185047680443126e+00
2.116499999999979e-02,1.500000000000000e+01,3.184902017074672e+00,3.185085053449456e+00
2.117499999999979e-02,1.500000000000000e+01,3.184940775750928e+00,3.185122070932970e+00
2.118499999999979e-02,1.500000000000000e+01,3.184979165722736e+00,3.185158736275693e+00
2.119499999999979e-02,1.500000000000000e+01,3.185017190497514e+00,3.185195052827480e+00
2.120499999999979e-02,1.500000000000000e+01,3.185054853549317e+00,3.185231023906316e+00
2.121499999999979e-02,1.500000000000000e+01,3.185092158319154e+00,3.185266652798625e+00
2.122499999999979e-02,1.500000000000000e+01,3.185129108215296e+00,3.185301942759568e+00
2.123499999999979e-02,1.500000000000000e+01,3.185165706613595e+00,3.185336897013337e+00
2.124499999999979e-02,1.500000000000000e+01,3.185201956857787e+00,3.185371518753457e+00
2.125499999999979e-02,1.500000000000000e+01,3.185237862259801e+00,3.185405811143071e+00
2.126499999999979e-02,1.500000000000000e+01,3.185273426100060e+00,3.185439777315232e+00
2.127499999999979e-02,1.500000000000000e+01,3.185308651627780e+00,3.185473420373189e+00
2.128499999999979e-02,1.500000000000000e+01,3.185343542061269e+00,3.185506743390671e+00
2.129499999999979e-02,1.500000000000000e+01,3.185378100588220e+00,3.185539749412166e+00
2.130499999999979e-02,1.500000000000000e+01,3.185412330365999e+00,3.185572441453200e+00
2.131499999999979e-02,1.500000000000000e+01,3.185446234521942e+00,3.185604822500616e+00
2.132499999999979e-02,1.500000000000000e+01,3.185479816153630e+00,3.185636895512840e+00
2.133499999999978e-02,1.500000000000000e+01,3.185513078329180e+00,3.185668663420158e+00
2.134499999999978e-02,1.500000000000000e+01,3.185546024087523e+00,3.185700129124977e+00
2.135499999999978e-02,1.500000000000000e+01,3.185578656438679e+00,3.185731295502098e+00
2.136499999999978e-02,1.500000000000000e+01,3.185610978364035e+00,3.185762165398972e+00
2.137499999999978e-02,1.500000000000000e+01,3.185642992816617e+00,3.185792741635962e+00
2.138499999999978e-02,1.500000000000000e+01,3.185674702721359e+00,3.185823027006603e+00
2.139499999999978e-02,1.500000000000000e+01,3.185706110975371e+00,3.185853024277857e+00
2.140499999999978e-02,1.500000000000000e+01,3.185737220448204e+00,3.185882736190361e+00
2.141499999999978e-02,1.500000000000000e+01,3.185768033982110e+00,3.185912165458683e+00
2.142499999999978e-02,1.500000000000000e+01,3.185798554392304e+00,3.185941314771567e+00
2.143499999999978e-02,1.500000000000000e+01,3.185828784467220e+00,3.185970186792180e+00
2.144499999999978e-02,1.500000000000000e+01,3.185858726968767e+00,3.185998784158355e+00
2.145499999999978e-02,1.500000000000000e+01,3.185888384632578e+00,3.186027109482830e+00
2.146499999999978e-02,1.500000000000000e+01,3.185917760168266e+00,3.186055165353490e+00
2.147499999999978e-02,1.500000000000000e+01,3.185946856259665e+00,3.186082954333603e+00
2.148499999999978e-02,1.500000000000000e+01,3.185975675565080e+00,3.186110478962050e+00
2.149499999999978e-02,1.500000000000000e+01,3.186004220717526e+00,3.186137741753562e+00
2.150499999999978e-02,1.500000000000000e+01,3.186032494324973e+00,3.186164745198948e+00
2.151499999999978e-02,1.500000000000000e+01,3.186060498970581e+00,3.186191491765323e+00
2.152499999999978e-02,1.500000000000000e+01,3.186088237212934e+00,3.186217983896328e+00
2.153499999999978e-02,1.500000000000000e+01,3.186115711586282e+00,3.186244224012366e+00
2.154499999999978e-02,1.500000000000000e+01,3.186142924600762e+00,3.186270214510809e+00
2.155499999999978e-02,1.500000000000000e+01,3.186169878742638e+00,3.186295957766226e+00
2.156499999999978e-02,1.500000000000000e+01,3.186196576474516e+00,3.186321456130595e+00
2.157499999999977e-02,1.500000000000000e+01,3.186223020235581e+00,3.186346711933522e+00
2.158499999999977e-02,1.500000000000000e+01,3.186249212441811e+00,3.186371727482451e+00
2.159499999999977e-02,1.500000000000000e+01,3.186275155486205e+00,3.186396505062877e+00
2.160499999999977e-02,1.500000000000000e+01,3.186300851738994e+00,3.186421046938550e+00
2.161499999999977e-02,1.500000000000000e+01,3.186326303547864e+00,3.186445355351691e+00
2.162499999999977e-02,1.500000000000000e+01,3.186351513238165e+00,3.186469432523185e+00
2.163499999999977e-02,1.500000000000000e+01,3.186376483113130e+00,3.186493280652795e+00
2.164499999999977e-02,1.500000000000000e+01,3.186401215454080e+00,3.186516901919355e+00
2.165499999999977e-02,1.500000000000000e+01,3.186425712520634e+00,3.186540298480973e+00
2.166499999999977e-02,1.500000000000000e+01,3.186449976550915e+00,3.186563472475228e+00
2.167499999999977e-02,1.500000000000000e+01,3.186474009761756e+00,3.186586426019363e+00
2.168499999999977e-02,1.500000000000000e+01,3.186497814348903e+00,3.186609161210483e+00
2.169499999999977e-02,1.500000000000000e+01,3.186521392487212e+00,3.186631680125741e+00
2.170499999999977e-02,1.500000000000000e+01,3.186544746330850e+00,3.186653984822530e+00
2.171499999999977e-02,1.500000000000000e+01,3.186567878013493e+00,3.186676077338674e+00
