time,V(sw),I(Rmotor),I(Dfly)
2.025108197919755e-03,1.255238014805565e+01,3.546845992550009e-01,3.546845992299552e-01
2.025114853696549e-03,1.255241799842939e+01,3.546431512326796e-01,3.546431512074832e-01
2.025128165250138e-03,1.255234716959347e+01,3.545602686487768e-01,3.545602686236649e-01
2.025154788357315e-03,1.255238255391760e+01,3.543945569027514e-01,3.543945568774376e-01
2.025208034571669e-03,1.255228446758835e+01,3.540633467670899e-01,3.540633467417820e-01
2.025314527000378e-03,1.255225668181572e+01,3.534017790372684e-01,3.534017790120814e-01
2.025527511857795e-03,1.255203287639106e+01,3.520820464769683e-01,3.520820464515850e-01
2.025953481572631e-03,1.255175478125376e+01,3.494561348928519e-01,3.494561348676584e-01
2.026805421002302e-03,1.255103074256346e+01,3.442580663924140e-01,3.442580663673667e-01
2.027805421002302e-03,1.255030961822937e+01,3.382470144099503e-01,3.382470143847627e-01
2.028805421002302e-03,1.254947562997716e+01,3.323321532504458e-01,3.323321532252876e-01
2.029805421002302e-03,1.254876493307618e+01,3.265119508082259e-01,3.265119507831571e-01
2.030805421002302e-03,1.254793679325459e+01,3.207849015700632e-01,3.207849015447550e-01
2.031805421002302e-03,1.254723599122973e+01,3.151495219136011e-01,3.151495218884293e-01
2.032805421002302e-03,1.254641322289027e+01,3.096043540117403e-01,3.096043539865789e-01
2.033805421002303e-03,1.254572205297797e+01,3.041479610650225e-01,3.041479610399023e-01
2.034805421002303e-03,1.254490422572377e+01,2.987789314091490e-01,2.987789313838007e-01
2.035805421002303e-03,1.254422243457363e+01,2.934958735868353e-01,2.934958735615112e-01
2.036805421002303e-03,1.254340912091112e+01,2.882974206425936e-01,2.882974206174183e-01
2.037805421002303e-03,1.254273646550650e+01,2.831822250267181e-01,2.831822250015392e-01
2.038805421002303e-03,1.254192724002745e+01,2.781489630848012e-01,2.781489630595502e-01
2.039805421002303e-03,1.254126348747672e+01,2.731963297853426e-01,2.731963297600259e-01
2.040805421002303e-03,1.254045792621164e+01,2.683230434120064e-01,2.683230433867578e-01
2.041805421002304e-03,1.253980285355884e+01,2.635278401059096e-01,2.635278400807195e-01
2.042805421002304e-03,1.253900053331424e+01,2.588094787691049e-01,2.588094787438777e-01
2.043805421002304e-03,1.253835392736418e+01,2.541667354121346e-01,2.541667353868604e-01
2.044805421002304e-03,1.253755442504138e+01,2.495984082777293e-01,2.495984082524672e-01
2.045805421002304e-03,1.253691608219938e+01,2.451033119837126e-01,2.451033119584523e-01
2.046805421002304e-03,1.253611897409169e+01,2.406802828764494e-01,2.406802828511800e-01
2.047805421002304e-03,1.253548870021820e+01,2.363281729586454e-01,2.363281729334687e-01
2.048805421002305e-03,1.253469356128393e+01,2.320458554826578e-01,2.320458554574500e-01
2.049805421002305e-03,1.253407117156445e+01,2.278322186521542e-01,2.278322186270287e-01
2.050000000000000e-03,1.253384639791720e+01,2.270202393648144e-01,2.270202393395593e-01
2.050050000000000e-03,1.543923224606851e+00,2.270866520038924e-01,-4.345697090503808e-02
2.050080970960806e-03,9.355683981834044e-01,2.273073168405455e-01,4.114967312367712e-02
2.050103537851945e-03,1.502091836657365e+00,2.274685056152758e-01,-3.820342225177686e-02
2.050126716886797e-03,9.725773760092196e-01,2.276335784474504e-01,3.552033933434506e-02
2.050153346880130e-03,1.464499887670791e+00,2.278236515484462e-01,-3.335246204930087e-02
2.050177518693520e-03,1.002548822495318e+00,2.279957478871081e-01,3.110815751244278e-02
2.050205552321941e-03,1.434445394438835e+00,2.281956760965937e-01,-2.930020727566873e-02
2.050233993270700e-03,1.027514769271553e+00,2.283980634777731e-01,2.762016384297183e-02
2.050264993233632e-03,1.412628602058337e+00,2.286188933137652e-01,-2.616221529418095e-02
2.050299104765450e-03,1.048110740639034e+00,2.288614116275268e-01,2.490749154681726e-02
2.050336117347575e-03,1.397860518844206e+00,2.291246779453631e-01,-2.379839649467641e-02
2.050377807997693e-03,1.065161582723439e+00,2.294206775880296e-01,2.286134665263617e-02
2.050424451798024e-03,1.388983937804293e+00,2.297518164162679e-01,-2.204638485729937e-02
2.050479234490922e-03,1.079645629717690e+00,2.301400244415042e-01,2.138326337978391e-02
2.050545580207146e-03,1.386249596985165e+00,2.306098064249732e-01,-2.084066799024065e-02
2.050629370809622e-03,1.093018822436986e+00,2.312018410840226e-01,2.042959165843961e-02
2.050741493299289e-03,1.391436236924905e+00,2.319925269923644e-01,-2.011700359440649e-02
2.050901494126756e-03,1.109289961882383e+00,2.331170974484335e-01,1.990975787228066e-02
2.051149134901024e-03,1.411314292783850e+00,2.348495253370882e-01,-1.976644268197880e-02
2.051572579286644e-03,1.142349088687711e+00,2.377890018614136e-01,1.969168726818182e-02
2.052388339374338e-03,1.479770110372953e+00,2.433683444664126e-01,-1.964301511815592e-02
2.053388339374338e-03,1.228845493070518e+00,2.500663128327330e-01,1.961337047601486e-02
2.054388339374338e-03,1.593747299255234e+00,2.566014207644687e-01,-1.957026477028556e-02
2.055388339374339e-03,1.324506441262956e+00,2.629853401803749e-01,1.953833007382499e-02
2.056388339374339e-03,1.711508365231909e+00,2.692095074123794e-01,-1.949241631757914e-02
2.057388339374339e-03,1.420941816536190e+00,2.752870379040237e-01,1.945780996741586e-02
2.058388339374339e-03,1.834358646873363e+00,2.812071553708901e-01,-1.940854336264231e-02
2.059388339374339e-03,1.518308469552960e+00,2.869850006917085e-01,1.937073878614193e-02
2.060388339374339e-03,1.964220689674805e+00,2.926067120782248e-01,-1.931735301157644e-02
2.061388339374339e-03,1.617755301263316e+00,2.980898564450260e-01,1.927572499469843e-02
2.062388339374339e-03,2.104165114643557e+00,3.034165437109929e-01,-1.921719774852448e-02
2.063388339374340e-03,1.718717370636187e+00,3.086085956433288e-01,1.917066145055379e-02
2.064388339374340e-03,2.259634576803009e+00,3.136411102759695e-01,-1.910522597382780e-02
2.065388339374340e-03,1.821090913175968e+00,3.185429592429133e-01,1.905199304694349e-02
2.066388339374340e-03,2.445037435820215e+00,3.232750295494272e-01,-1.897605362200849e-02
2.066513339374340e-03,2.123989509194411e+00,3.238617671554070e-01,-1.573926018583194e-04
2.066763339374340e-03,2.136338202334084e+00,3.250313587968598e-01,1.633728783811961e-04
2.067071797767118e-03,2.162236724544008e+00,3.264621241642228e-01,-1.531752017580601e-04
2.067411221892060e-03,2.181216760072114e+00,3.280207877794356e-01,1.599630534965257e-04
2.068090070141944e-03,2.234892014180283e+00,3.310883285406335e-01,-1.503366179367305e-04
2.069090070141944e-03,2.305571752086051e+00,3.354851751998001e-01,1.589624566733505e-04
2.070090070141944e-03,2.393520828646973e+00,3.397335414112682e-01,-1.481839255035311e-04
2.071090070141944e-03,2.478131818560270e+00,3.438288738343597e-01,1.585919764579558e-04
2.072090070141944e-03,2.591352897756515e+00,3.477610659865320e-01,-1.445950458744960e-04
2.073090070141944e-03,2.716548855256685e+00,3.515125761508886e-01,1.601574178788923e-04
2.074090070141945e-03,3.765866942585026e+00,3.546219379726575e-01,-2.720468380346119e-05
2.074930372436168e-03,7.281732969632603e+00,3.552912683621053e-01,6.421256744992831e-04
2.075050000000000e-03,8.059852544147093e+00,3.551292306207410e-01,4.800879315780548e-04
2.075100000000000e-03,1.255056613514360e+01,3.549299242528050e-01,3.549299242277471e-01
2.075101438884090e-03,1.255242212168345e+01,3.549209578270937e-01,3.549209578019230e-01
2.075104316652269e-03,1.255268298347549e+01,3.549030250166499e-01,3.549030249915930e-01
2.075110072188626e-03,1.255240318062703e+01,3.548671619282207e-01,3.548671619029875e-01
2.075118429203630e-03,1.255243308204891e+01,3.548150957947884e-01,3.548150957695029e-01
2.075135143233639e-03,1.255237193330612e+01,3.547109846732946e-01,3.547109846480012e-01
2.075168571293658e-03,1.255239028714771e+01,3.545028466537234e-01,3.545028466286837e-01
2.075235427413695e-03,1.255229301744048e+01,3.540869070608377e-01,3.540869070356933e-01
2.075369139653768e-03,1.255223230260047e+01,3.532563718719617e-01,3.532563718467330e-01
2.075636564133915e-03,1.255197720434996e+01,3.516006631147333e-01,3.516006630896129e-01
2.076171413094210e-03,1.255160240355064e+01,3.483105773971137e-01,3.483105773718975e-01
2.077171413094210e-03,1.255077502673915e+01,3.422346814367045e-01,3.422346814114263e-01
2.078171413094210e-03,1.255004374380602e+01,3.362560073918434e-01,3.362560073665932e-01
2.079171413094210e-03,1.254922298263739e+01,3.303730086804781e-01,3.303730086553713e-01
2.080171413094210e-03,1.254850155736027e+01,3.245841616624877e-01,3.245841616372758e-01
2.081171413094210e-03,1.254768696401801e+01,3.188879687146641e-01,3.188879686894452e-01
2.082171413094211e-03,1.254697494468940e+01,3.132829543804743e-01,3.132829543552873e-01
2.083171413094211e-03,1.254616610305357e+01,3.077676684377932e-01,3.077676684125308e-01
2.084171413094211e-03,1.254546321078288e+01,3.023406820106416e-01,3.023406819853847e-01
2.085171413094211e-03,1.254465970883426e+01,2.970005907840785e-01,2.970005907588558e-01
2.086171413094211e-03,1.254396567389173e+01,2.917460109899843e-01,2.917460109647863e-01
2.087171413094211e-03,1.254316710301865e+01,2.865755827741395e-01,2.865755827489735e-01
2.088171413094211e-03,1.254248166514945e+01,2.814879660497721e-01,2.814879660246916e-01
2.089171413094212e-03,1.254168761955689e+01,2.764818440228202e-01,2.764818439975869e-01
2.090171413094212e-03,1.254101052773262e+01,2.715559189063477e-01,2.715559188811056e-01
2.091171413094212e-03,1.254022060383991e+01,2.667089156103476e-01,2.667089155851343e-01
2.092171413094212e-03,1.253955161602357e+01,2.619395773097820e-01,2.619395772846289e-01
2.093171413094212e-03,1.253876541184816e+01,2.572466693056673e-01,2.572466692804909e-01
2.094171413094212e-03,1.253810429476991e+01,2.526289744391177e-01,2.526289744139376e-01
2.095171413094212e-03,1.253732140929574e+01,2.480852971308664e-01,2.480852971055114e-01
2.096171413094212e-03,1.253666793824006e+01,2.436144586332898e-01,2.436144586080857e-01
2.097171413094213e-03,1.253588797076751e+01,2.392153012559541e-01,2.392153012308640e-01
2.098171413094213e-03,1.253524192937114e+01,2.348866834471671e-01,2.348866834218555e-01
2.099171413094213e-03,1.253446447884624e+01,2.306274842136089e-01,2.306274841885170e-01
2.100000000000000e-03,1.253394662593705e+01,2.271501901955378e-01,2.271501901703843e-01
2.100050000000000e-03,1.539479773227858e+00,2.272166074507348e-01,-4.281565745458238e-02
2.100050693743685e-03,1.335061630965250e+00,2.272214840955697e-01,-1.744489073534528e-02
2.100052081231055e-03,1.177299552285306e+00,2.272313464711314e-01,4.076994802879597e-03
2.100054856205795e-03,1.221595224562331e+00,2.272512276352965e-01,-2.205760379356825e-03
2.100058358755520e-03,1.196601786012342e+00,2.272762864911918e-01,1.368080260326643e-03
2.100063359992691e-03,1.212780367567097e+00,2.273120872037735e-01,-9.899176705063795e-04
2.100073362467034e-03,1.200502117805126e+00,2.273836605744997e-01,8.440265105269518e-04
2.100093367415719e-03,1.213112252985161e+00,2.275267695992802e-01,-7.708094431624346e-04
2.100133377313090e-03,1.204462919719049e+00,2.278127710891498e-01,7.451599025243283e-04
2.100213397107831e-03,1.218979926529213e+00,2.283839904806605e-01,-7.240229982885538e-04
2.100373436697313e-03,1.216803752386218e+00,2.295232516902678e-01,7.223367944275694e-04
2.100693515876277e-03,1.243342736318344e+00,2.317891551412842e-01,-7.126682753622049e-04
2.101333674234206e-03,1.265529091978294e+00,2.362708079124768e-01,7.166870025487881e-04
2.102333674234206e-03,1.327355383908596e+00,2.431388485463265e-01,-7.094573883437150e-04
2.103333674234206e-03,1.368005044660797e+00,2.498470346257498e-01,7.142073388033410e-04
2.104333674234206e-03,1.431140793758996e+00,2.563972541066039e-01,-7.067886742584406e-04
2.105333674234206e-03,1.471880622494440e+00,2.627919698690115e-01,7.115710175709111e-04
2.106333674234206e-03,1.536727084558050e+00,2.690328017653312e-01,-7.039171903233665e-04
2.107333674234207e-03,1.577801038145613e+00,2.751220268590743e-01,7.087607495748216e-04
2.108333674234207e-03,1.644787393068262e+00,2.810609902530579e-01,-7.008178699852152e-04
2.109333674234207e-03,1.686400176266793e+00,2.868518099758986e-01,7.057481124705944e-04
2.110333674234207e-03,1.756099298827571e+00,2.924954919889890e-01,-6.974440847340446e-04
2.111333674234207e-03,1.798534111054899e+00,2.979939642589315e-01,7.024963945090335e-04
2.112333674234207e-03,1.871743931780188e+00,3.033477903707337e-01,-6.937306152776657e-04
2.113333674234207e-03,1.915409851277465e+00,3.085586558293464e-01,6.989562944825778e-04
2.114333674234207e-03,1.993301413483364e+00,3.136265076376760e-01,-6.895809160445410e-04
2.115333674234208e-03,2.038829779276235e+00,3.185526922284250e-01,6.950593413534989e-04
2.116333674234208e-03,2.123248250675594e+00,3.233362208037848e-01,-6.848411781490427e-04
2.117333674234208e-03,2.171709262065979e+00,3.279779032749985e-01,6.907071073847248e-04
2.118333674234208e-03,2.265877485675838e+00,3.324751550419431e-01,-6.792385979625948e-04
2.119333674234208e-03,2.319370949308780e+00,3.368277726284926e-01,6.857566180951125e-04
2.120333674234208e-03,2.432712413649085e+00,3.410285413266658e-01,-6.718457587950866e-04
2.121333674234208e-03,2.495872992842668e+00,3.450750765010879e-01,6.796188652202773e-04
2.122333674234209e-03,2.648364925270765e+00,3.489504064511783e-01,-6.607237101263763e-04
2.123333674234209e-03,2.745090689766442e+00,3.526405996436331e-01,6.727665724604037e-04
2.124057413786359e-03,5.070104548460064e+00,3.544034074034365e-01,-2.457352797158308e-04
2.124571090127722e-03,5.355551597216220e+00,3.549745093339647e-01,3.253666501734642e-04
2.124950045918985e-03,7.062475252338225e+00,3.550164594835595e-01,3.673167963391677e-04
2.125050000000000e-03,7.446728127682340e+00,3.549230547334914e-01,2.739120456318744e-04
2.125100000000000e-03,1.255037326902362e+01,3.547392394386427e-01,3.547392394134619e-01
2.125100970532221e-03,1.255236593654735e+01,3.547331945236095e-01,3.547331944985999e-01
2.125102911596661e-03,1.255270302240438e+01,3.547211045577895e-01,3.547211045327003e-01
2.125106793725543e-03,1.255237667343554e+01,3.546969257327805e-01,3.546969257074650e-01
2.125112307588710e-03,1.255242663626693e+01,3.546625874201480e-01,3.546625873947562e-01
2.125123335315046e-03,1.255234606139730e+01,3.545939200517694e-01,3.545939200265380e-01
2.125145390767717e-03,1.255239617494831e+01,3.544566219942767e-01,3.544566219689571e-01
2.125189501673058e-03,1.255229424052145e+01,3.541821723320223e-01,3.541821723069916e-01
2.125277723483741e-03,1.255229182529942e+01,3.536338583321535e-01,3.536338583068144e-01
2.125454167105108e-03,1.255208575366098e+01,3.525395674877593e-01,3.525395674626708e-01
2.125807054347841e-03,1.255187586558022e+01,3.503603013416595e-01,3.503603013166057e-01
2.126512828833307e-03,1.255125463934106e+01,3.460387694120944e-01,3.460387693868583e-01
2.127512828833307e-03,1.255054333133423e+01,3.399992235613109e-01,3.399992235360827e-01
2.128512828833307e-03,1.254969680331235e+01,3.340563221960826e-01,3.340563221709303e-01
2.129512828833307e-03,1.254899638358284e+01,3.282085257806564e-01,3.282085257555067e-01
2.130512828833307e-03,1.254815546822064e+01,3.224543218353056e-01,3.224543218100351e-01
2.131512828833307e-03,1.254746540342105e+01,3.167922195365175e-01,3.167922195112993e-01
2.132512828833308e-03,1.254662949518186e+01,3.112207543793758e-01,3.112207543541246e-01
2.133512828833308e-03,1.254594953766621e+01,3.057384825760804e-01,3.057384825509502e-01
2.134512828833308e-03,1.254511818838424e+01,3.003439860102679e-01,3.003439859850232e-01
2.135512828833308e-03,1.254444810039080e+01,2.950358664419314e-01,2.950358664168107e-01
2.136512828833308e-03,1.254362086475498e+01,2.898127506824468e-01,2.898127506571768e-01
2.137512828833308e-03,1.254296041966226e+01,2.846732845978649e-01,2.846732845726763e-01
2.138512828833308e-03,1.254213685375454e+01,2.796161385132886e-01,2.796161384881657e-01
2.139512828833309e-03,1.254148583591025e+01,2.746400010045085e-01,2.746400009793248e-01
2.140512828833309e-03,1.254066549651413e+01,2.697435845412952e-01,2.697435845160356e-01
2.141512828833309e-03,1.254002370108896e+01,2.649256190568312e-01,2.649256190316152e-01
2.142512828833309e-03,1.253920614498338e+01,2.601848578400465e-01,2.601848578148847e-01
2.143512828833309e-03,1.253857337784222e+01,2.555200708717397e-01,2.555200708466288e-01
2.144512828833309e-03,1.253775816107353e+01,2.509300509766845e-01,2.509300509514745e-01
2.145512828833309e-03,1.253713423866482e+01,2.464136069147375e-01,2.464136068895684e-01
2.146512828833309e-03,1.253632091579458e+01,2.419695698040824e-01,2.419695697788171e-01
2.147512828833310e-03,1.253570566505803e+01,2.375967859549810e-01,2.375967859297745e-01
2.148512828833310e-03,1.253489378838302e+01,2.332941235762065e-01,2.332941235509622e-01
2.149512828833310e-03,1.253428704667662e+01,2.290604653384064e-01,2.290604653132178e-01
2.150000000000000e-03,1.253383846629821e+01,2.270226499529474e-01,2.270226499276973e-01
2.150050000000000e-03,1.544553466236557e+00,2.270890451120381e-01,-4.352698174016290e-02
2.150050629089631e-03,1.344529827744493e+00,2.270934626206440e-01,-1.883198708640954e-02
2.150051887268892e-03,1.180462878091772e+00,2.271024005247213e-01,3.495135052884457e-03
2.150054403627415e-03,1.217540984183765e+00,2.271204351993753e-01,-1.767918766417687e-03
